hotel_id,direction,description,attributes,latitude,longitude,scores
19508,"4670 Lenoir Avenue South, Jacksonville, FL 32216, Estados Unidos","El Courtyard Jacksonville Butler Boulevard está junto a la I-95, a 38 km del aeropuerto internacional de Jacksonville. Cuenta con una piscina al aire libre abierta todo el año, un gimnasio y conexión Wi-Fi gratuita en todas sus instalaciones.

Todas las habitaciones del Courtyard Jacksonville Butler Boulevard están equipadas con TV de pantalla plana con canales vía satélite, set de bebidas calientes y un escritorio bien iluminado.

El bistró Courtyard, abierto para la cena, sirve platos calientes y café Starbucks. Hay varios bares y restaurantes a pocos minutos a pie del hotel.

Los huéspedes pueden relajarse en la piscina o hacer ejercicio en el gimnasio. El centro Comercial Lake Luciana está a 5 km, mientras que la playa de Jacksonville se encuentra a 22,5 km.","['Habitaciones familiares', 'Desayuno', 'Habitaciones sin humo', 'Adaptado personas de movilidad reducida', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking gratis', 'Restaurante', 'Bar']",30.24906982,-81.59674913,
19510,"1065 Park Ridge Circle, Kissimmee, FL 34746, Estados Unidos","El Breeze Vacation Townhome at Lake Berkley Resort (1065), situado en Kissimmee, a 14 km de Disney's Hollywood Studios, a 15 km del parque acuático Disney's Blizzard Beach y de Disney Springs, ofrece piscina al aire libre. El alojamiento está a 12 km de Gatorland y cuenta con aire acondicionado, aparcamiento privado y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 14 km del ESPN Wide World of Sports.

Esta villa cuenta con 3 dormitorios y cocina con lavavajillas y horno. TV de pantalla plana, zona de estar y 3 baños con bañera. La villa proporciona toallas y ropa de cama. El alojamiento cuenta con entrada privada.

La villa está a 15 km del paseo marítimo de Disney y a 17 km de Walt Disney World. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 24 km del Breeze Vacation Townhome at Lake Berkley Resort (1065).",,28.3000712,-81.4699726,"[{'Personal': '7.9'}, {'Instalaciones y servicios': '8.2'}, {'Limpieza': '8.7'}, {'Confort': '9.0'}, {'Relación calidad-precio': '8.2'}, {'Ubicación': '9.0'}, {'WiFi gratis': '10'}]"
19546,"Kissimmee, FL 34746, Estados Unidos","El 8937CP-SVH se encuentra en el distrito West Kissimmee de Kissimmee y ofrece alojamiento con piscina privada, WiFi gratuita y recepción 24 horas. El establecimiento ofrece vistas a una calle tranquila y se encuentra a 13 km del parque temático Disney's Animal Kingdom y a 14 km del parque acuático Disney's Blizzard Beach.

La casa cuenta con 4 dormitorios, 2 baños, ropa de cama, toallas, TV de pantalla plana con canales por cable, zona de comedor, cocina totalmente equipada y patio con vistas a la piscina. La casa cuenta con aire acondicionado, zona de estar, lavadora y 2 baños con artículos de aseo gratuitos.

La casa cuenta con zona de picnic.

El 8937CP-SVH se encuentra a 15 km del ESPN Wide World of Sports y a 16 km del Disney's Boardwalk. El aeropuerto internacional de Orlando, el más cercano, queda a 39 km.","['Habitaciones familiares', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Parking gratis', 'Recepción 24 horas']",28.33651045,-81.6461202,"[{'Personal': '9.2'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.2'}, {'Confort': '9.2'}, {'Relación calidad-precio': '9.2'}, {'Ubicación': '10'}]"
19557,"Cabo Coral, 33914, Estados Unidos",,"['Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio', 'Parking en el alojamiento']",26.550046,-82.003457,
19579,"5218 Skyline Boulevard, Cabo Coral, FL 33914, Estados Unidos",,"['Habitaciones familiares', 'Cafetera', 'Piscina al aire libre', 'WiFi gratis', 'Parking gratis', 'Mesa de comedor']",26.55435178,-81.99071256,
19584,"Cabo Coral, 33909, Estados Unidos","El The Albatross on 14th se encuentra en Cape Coral, a 36 km de Fishermen's Village y de la Cámara de Comercio de Sanibel, y ofrece WiFi gratuita, jardín y aire acondicionado. Esta casa también cuenta con piscina privada.

La casa está equipada con 3 dormitorios, cocina con nevera y lavavajillas y 2 baños con bañera o ducha, artículos de aseo gratuitos y lavadora. Se proporcionan toallas y ropa de cama.

Hay un parque infantil. En las inmediaciones se puede practicar ciclismo.

El The Albatross on 14th se encuentra a 39 km del faro de Sanibel y a 42 km del Museo Bailey Matthews Shell. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 34 km.","['Habitaciones sin humo', 'Cafetera', 'Piscina al aire libre', 'WiFi gratis', 'Parking en el alojamiento', 'Fogones']",26.675638,-81.944765,[]
19645,"750 Ocean Drive, Miami Beach, FL 33139, Estados Unidos","El Starlite Hotel se encuentra en el distrito de South Beach de Miami Beach, a 200 metros de la playa Lummus Park, a 400 metros de la playa South Pointe Park y a 1,5 km de la playa Fisher Island. Este hotel de 2 estrellas ofrece habitaciones con aire acondicionado y baño privado. El parque South Pointe está a 1,5 km del hotel y el New World Center, a 1,8 km.

Todas las habitaciones incluyen armario y TV de pantalla plana. Las habitaciones del Starlite Hotel están equipadas con ropa de cama y toallas.

El personal de la recepción habla inglés y español.

En las inmediaciones hay varios lugares de interés, como el Museo Judío de Florida, el distrito histórico Art Déco y el parque Lummus. El aeropuerto más cercano es el aeropuerto internacional de Miami, ubicado a 17 km del Starlite Hotel.","['Habitaciones sin humo', 'Aire acondicionado', 'Toallas', 'Baño privado', 'Papel higiénico', 'Bañera o ducha', 'Recepción 24 horas']",25.77772,-80.131475,
19673,"5445 Collins Avenue unit 1103, Miami Beach, FL 33140, Estados Unidos","El Castle Beach Resort Condo Penthouse or 1BR Direct Ocean View -just remodeled- se encuentra en Miami Beach y ofrece vistas al mar, restaurante y recepción 24 horas. Se encuentra frente a la playa y ofrece WiFi gratuita y aparcamiento privado gratuito. Ofrece habitaciones familiares y terraza.

Los alojamientos están equipados con aire acondicionado, TV vía satélite de pantalla plana, microondas, cafetera, ducha, secador de pelo y armario. Todos los alojamientos están equipados con hervidor de agua y baño privado con artículos de aseo gratuitos. Algunas habitaciones tienen cocina totalmente equipada con lavavajillas. Los alojamientos del aparthotel incluyen ropa de cama y toallas.

También hay una cafetería y un supermercado pequeño.

Hay una zona de playa privada.

Miami Beach se encuentra a 1,1 km del aparthotel, mientras que el New World Center está a 5,4 km. El aeropuerto más cercano es el aeropuerto internacional de Miami, ubicado a 18 km del Castle Beach Resort Condo Penthouse or 1BR Direct Ocean View -just remodeled-.","['Habitaciones familiares', 'Situado frente a la playa', 'Habitaciones sin humo', 'WiFi gratis', 'Terraza', 'Gimnasio', 'Zona privada de playa', 'Parking gratis', 'Restaurante', 'Recepción 24 horas']",25.83454851,-80.12033827,
19775,"5445 Collins Avenue #515, Miami Beach, 33140, Estados Unidos","El Studio BayView Direct Beach Access se encuentra en Miami Beach, a solo 1,2 km de Miami Beach, y ofrece alojamiento frente a la playa con WiFi gratuita. Se encuentra a 5,4 km del New World Center y ofrece recepción 24 horas.

Esta casa cuenta con aire acondicionado, 1 dormitorio, TV por cable, zona de comedor y cocina con microondas y tostadora.

La casa cuenta con sala de fitness.

El Studio BayView Direct Beach Access se encuentra a 5,4 km del monumento al Holocausto y del centro de convenciones de Miami Beach. El aeropuerto internacional de Miami, el más cercano, queda a 18 km.","['Situado frente a la playa', 'Pista de tenis', 'Habitaciones sin humo', 'Aire acondicionado', 'WiFi gratis', 'Gimnasio', 'Ascensor', 'Parking gratis', 'Recepción 24 horas']",25.8340922,-80.120235,[{'Apartamento Estudio': '2 camas dobles grandes'}]
19789,"5601 Collins Avenue 825, Miami Beach, FL 33140, Estados Unidos",,"['Situado frente a la playa', 'Jardín', 'Aire acondicionado', 'Piscina al aire libre', 'WiFi gratis', 'Zona privada de playa', 'Parking gratis', 'Recepción 24 horas']",25.8368025,-80.1202466,[]
19850,"5445 Collins Avenue , Miami Beach, FL 33140, Estados Unidos","El Large luxury direct ocean front Penthouse or Deluxe one bedroom ocean front condo-free parking se encuentra en el distrito Mid-Beach de Miami Beach, a 1,1 km de Miami Beach y a 5,4 km del New World Center, y ofrece vistas al mar y zona de playa privada. Se encuentra frente a la playa y ofrece WiFi gratuita y aparcamiento privado gratuito. Hay recepción 24 horas y ascensor.

Los alojamientos del complejo de apartamentos cuentan con aire acondicionado, zona de estar y TV de pantalla plana con servicios de streaming. Dispone de cocina, zona de comedor, caja fuerte y baño privado con bañera, secador de pelo y artículos de aseo gratuitos. Hay horno, microondas, tostadora, cafetera y hervidor de agua. Todos los alojamientos del complejo de apartamentos están equipados con ropa de cama y toallas.

El moderno restaurante del apartamento sirve cocina americana y está abierto para la cena y el almuerzo.

La zona es ideal para practicar ciclismo. El Large luxury direct ocean front Penthouse or Deluxe one bedroom ocean front condo-free parking ofrece servicio de alquiler de coches y bicicletas.

El monumento al Holocausto y el centro de convenciones de Miami Beach se encuentran a 5,4 km. El aeropuerto más cercano es el aeropuerto internacional de Miami, ubicado a 18 km del Large luxury direct ocean front Penthouse or Deluxe one bedroom ocean front condo-free parking.","['Situado frente a la playa', 'Habitaciones sin humo', 'WiFi gratis', 'Terraza', 'Gimnasio', 'Zona privada de playa', 'Parking gratis', 'Restaurante', 'Bar', 'Recepción 24 horas']",25.8344132,-80.1202965,
19923,"205 Collins Avenue, Miami Beach, FL 33139, Estados Unidos","Este hotel boutique solo para adultos se encuentra en Miami Beach, Florida, a solo 3 minutos a pie de la playa.

Los estudios del Blanc Kara disponen de zona de cocina totalmente equipada. Las habitaciones están insonorizadas y disponen de TV de pantalla plana, secador de pelo y utensilios de planchado.

El establecimiento ofrece recepción las 24 horas. Está prohibido fumar en todas las zonas del Blanc Kara, tanto públicas como privadas. Hay WiFi gratuita en todas las habitaciones.

Además, hay servicio de aparcacoches disponible por un suplemento.

El parque South Pointe está a solo 0,04 km. El alojamiento está a 8.7 km del puerto de Miami y a 2.9 km de Star Island.",,25.771143,-80.133639,"[{'Estudio Estándar': '1 cama doble extragrande'}, {'Estudio Superior': '1 cama doble extragrande'}, {'Estudio con terraza': '1 cama doble grande'}, {'Personal': '8.9'}, {'Instalaciones y servicios': '8.6'}, {'Limpieza': '9.0'}, {'Confort': '8.9'}, {'Relación calidad-precio': '8.4'}, {'Ubicación': '9.4'}, {'WiFi gratis': '8.9'}]"
19973,"7600 Mystic Dunes Lane, Celebration, Orlando, FL 34747, Estados Unidos","Este complejo está ubicado en Celebration (Florida) y ofrece entradas con descuento y un servicio gratuito de traslado a los parques temáticos Disney, Universal Studios y SeaWorld. Cuenta con restaurante y 4 piscinas al aire libre.

Todos los alojamientos del Hilton Vacation Club Mystic Dunes Orlando disponen de salón con sofá cama y TV de pantalla plana con canales por cable. Los alojamientos presentan un estilo tradicional y también tienen bañera profunda, lavadora y cocina o zona de cocina totalmente equipada.

El complejo Mystic Dunes cuenta con varias pistas de tenis y minigolf de 18 hoyos. También hay piscinas al aire libre y tobogán acuático de 2 plantas. Se presta un servicio de alquiler de bicicletas.

Alberga el restaurante Kenzie’s. Sirve platos americanos y tiene vistas panorámicas al campo de golf del Mystic Dunes. También se puede organizar un servicio de habitaciones y un servicio de entrega de productos de alimentación.

Hay aparcamiento gratuito.

El Hilton Vacation Club Mystic Dunes Orlando se encuentra a 1,6 km de la interestatal 4. El orquidiario A World of Orchids está a 3 minutos a pie, mientras que el parque de ocio Discovery Cove queda a 15 minutos en coche.",,28.31653335,-81.59371233,
19974,"5925 Avenida Vista, Orlando, FL 32821, Estados Unidos","Este complejo de Florida, situado a 6,4 km del Walt Disney World Resort, ofrece 4 piscinas climatizadas, campo de golf, spa de servicio completo y 4 restaurantes. El SeaWorld se encuentra a 3,2 km.

Las habitaciones y villas del Marriott’s Grande Vista tienen balcón, zona de estar y sofá cama. Algunas villas incluyen nevera, microondas y utensilios de cocina.

En el The Spa at Grande Vista se pueden reservar masajes y envolturas corporales. El Marriott’s Grande Vista de Florida también dispone de instructores personales de golf.

En el The Grill se sirve cocina americana con vistas al campo de golf para el desayuno, el almuerzo y la cena. En el Copa Loca Bar and Grill se puede comer y tomar cócteles junto a la piscina. Además, el establecimiento alberga un supermercado.

El Mundo Mágico de Harry Potter del Universal Orlando Resort está a 9,6 km. El complejo se halla a 20,9 km del aeropuerto internacional de Orlando.",,28.39601092,-81.45484686,
20024,"Tampa, 33607, Estados Unidos","El Forever Beach View Sailport Resort Condos Tampa se encuentra en Tampa, a solo 2 km de la playa Ben T Davis, y ofrece alojamiento con centro de fitness, jardín y WiFi gratuita. Esta casa también tiene piscina privada.

La casa cuenta con aire acondicionado, 1 dormitorio independiente, baño y cocina totalmente equipada con nevera y lavavajillas. Hay TV.

La casa cuenta con bañera de hidromasaje.

El Forever Beach View Sailport Resort Condos Tampa se encuentra a 9,1 km del estadio Raymond James y a 14 km del Amalie Arena. El aeropuerto internacional de Tampa es el más cercano y queda a 7 km.",,27.9635,-82.5722,"[{'Apartamento': '1 cama doble grande'}, {'Personal': '8.8'}, {'Instalaciones y servicios': '8.8'}, {'Limpieza': '8.8'}, {'Confort': '6.3'}, {'Relación calidad-precio': '8.8'}, {'Ubicación': '8.8'}, {'Puntuación alta para Tampa': 'Puntuación baja para Tampa'}]"
20065,"3120 Collins Avenue, Miami Beach, FL 33140, Estados Unidos","El Generator Miami está ubicado frente a la playa de Miami Beach y ofrece alojamiento de 3 estrellas con piscina al aire libre, terraza y restaurante. Este albergue tiene bar y está bien ubicado en el distrito de Mid-Beach. El alojamiento cuenta con discoteca y recepción 24 horas.

Las habitaciones del albergue disponen de wifi gratuita y baño privado con ducha. Algunas también tienen vistas a la ciudad. Todas las habitaciones del Generator Miami incluyen toallas y ropa de cama.

La zona es ideal para practicar ciclismo. El alojamiento presta un servicio de alquiler de bicicletas.

El Generator Miami se encuentra a 300 metros de Miami Beach y a 2,4 km de la playa del parque Lummus. El aeropuerto internacional de Miami, situado a 16 km del albergue, es el más cercano.",,25.807032,-80.124343,"[{'Habitación Doble Deluxe - 2 camas': '2 camas individuales'}, {'Habitación Deluxe con cama extragrande': '1 cama doble extragrande'}, {'Habitación privada de 4 camas': '4 literas'}, {'Habitación compartida femenina de 4 camas': '4 literas'}, {'Suite Superior': '1 cama doble extragrande'}, {'Cama en habitación compartida mixta de 4 camas': '1 litera'}, {'Cama en habitación femenina compartida de 4 camas': '1 litera'}, {'Suite Junior': '1 cama doble grande'}, {'Habitación Privada adaptada para personas con discapacidad - 4 camas': '2 camas individualesy2 literas'}, {'Cama en habitación compartida de 4 camas - Adaptada para personas con discapacidad': '1 cama individual'}, {'Cama en habitación compartida mixta de 10 camas': '1 litera'}, {'Personal': '8.7'}, {'Instalaciones y servicios': '8.7'}, {'Limpieza': '8.7'}, {'Confort': '8.7'}, {'Relación calidad-precio': '8.5'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.0'}]"
