,user_id,name,review_count,useful,cool,source_id
805483,usqUyIXVx4IACBu5JYAwKg,Maria,26,28,6,0
805493,PIKkO_Hxkkdgf7M3FZqZHA,Scott,55,72,15,0
805739,6JhWL__azujajSWZtb5fXQ,KA,49,39,6,0
805844,l4aqzpijmlr_uYC5kAbVqw,Andrew,51,38,24,0
806251,1D50CsY556YbbfAk5Ut6vA,Anurag,98,150,35,0
806449,YCdZiKGHSGIZSJ8btbTZfw,Dan,134,160,43,0
806546,2jSyvCs8R5tbc-nATIyVaA,Tom,120,240,151,0
806646,7y8mZXzD_viF1YJT-hHD2Q,D And L,51,120,7,0
806675,MPrJUujq93nAWYpHHrdxjg,Steve,89,51,12,0
806844,ZVogRdALg5HPkqUTl9h6ig,Wendy,127,234,54,0
806945,kHs5UxeuFVZUE13uLfbDDg,Ashley,9,2,4,0
807020,7kfzpNyE8sF3MaI6YqtKdA,Maria,27,39,7,0
807305,szFprwZjXixn_N_sYhIhww,Bryan,145,109,47,0
807363,An1_9DaMn6h7zP5LSIMx0g,Nicole,162,267,47,0
807400,QuKLQjRc4ma0nvaaQ7_lsw,Carina,6,2,1,0
807611,RWnWZsjEWdPXScLNNA8qHw,Frederic,4,2,0,0
807801,WvfDrD0vsyYkDjP51lgu5A,Nora,19,16,5,0
807999,c2ubvmh0w1cxDRV4QqX8zg,Nicholas,32,13,4,0
808168,oRj2-6C9YBq9AgbWg2QvDw,Doug,105,128,24,0
808497,oVitRcmHwrvJRqbj4bcHBA,Erica,7,13,1,0
808613,4SKvepGSvetRa5hh61bVyQ,Ruey,21,16,0,0
808642,VxsOdCcr88H639fCTiKQjQ,Deidre,6,0,0,0
808720,xwFGRMsqpffI5QH9-Wo09w,Pete,26,19,2,0
808798,8fJ5NSmgbTRqBhW7Cun1TA,Cody,3,5,1,0
808976,dAq4LZLzk9nlmmk0AqfY3Q,Melissa,2,2,0,0
809055,M1oeSJdlXb3z3T36aaQ3WQ,Rich,248,482,225,0
809075,A_LQQRX0nGr7mSxuovXgzQ,Vishal,299,354,164,0
809116,3yyJ8Vlutl7251x7S_HTIg,G,59,40,11,0
809144,TdCeQnHVjA2FgwBnA9lx_g,David,205,4108,3556,0
809164,hF0z0I6EXpCAXqrOP4cLww,Kimberly,39,21,1,0
809236,7HL0pUs3hlpKjswsdUF3vg,Jules,119,106,49,0
809304,2f4lgJLjc8AVe3aAwIIfVQ,Donna,12,9,4,0
809723,v21-pvkb22C8-_TP4DtrhA,Cliff,11,2,1,0
809942,6NEFM52uxps0VRK5SCA5SA,Queen,130,105,22,0
810280,xRybUzlpj5LTghj9q1JJ-w,Jaime,11,12,3,0
810425,t9xE37c2LZqhpiD7M4gUZw,Brian,215,84,29,0
810636,pS0h-b_aWVm-drm880T01w,Frank,245,453,85,0
810639,lge6vKXVMU9_3IC49hupiw,Lee,28,29,13,0
810666,yqck-T6zzYlpHFW-2UzRTQ,Ally,22,15,7,0
810739,Kkp4REcFrNqKo0rWyvAecA,Dee,156,292,180,0
810755,JE4c3Ck7wcrTfeVNT4mBVw,Chelsey,1,2,1,0
810882,wDmZhUagEb-bnp_P7Lzemg,James,37,52,21,0
810913,NbN-tWL6UMnWc1W673JSxQ,Idiosyncratic,125,200,42,0
811067,3u86qinC2TXdMKBn-Aa5QA,David,36,40,10,0
811496,J3rOAR-mj-rJ0hF9i9dHUw,Bob,70,25,4,0
811609,4vpZToBSrgo1yb48u9OGUg,Erin,82,1750,228,0
811751,jRUYu9omclEk5siigCTC7g,Liz,46,127,22,0
811786,lNlakSgBaguQ7EDTFjD3dQ,Bill,73,90,24,0
811882,CPRL0HcXW1CUOSAbKMAi_g,Gunnar,4,11,2,0
812249,zAE0KDld3sF3Y23viJsXww,Susan,102,256,50,0
812363,z0wvnIk0VK4I_oo0yIo9cw,Jessica,206,763,587,0
812366,0_Hj95W9NxRZN2x8YdjLwg,Tiara,4,4,1,0
812490,Z6-TibkjuIqlpiNdlev5hQ,Adriana,4,7,1,0
813051,SCPeavcvfCoyNBQc8F7cbg,Brenda,103,86,21,0
813167,Z78Afn9Wq3U1tjIa7e4TqQ,Nichole,5,12,3,0
813288,NlugZGq4Ure9lmw-FvnyAg,Patti,79,52,15,0
813676,kF5z0tNHx8P20PL0zT1hpw,Serena,597,1259,296,0
813746,1mz8CX7WWwYh5Xsk0fXBOw,Kim,7,10,1,0
813836,wfYx6nS8YflQmfO6v7rE5g,Bill,136,63,51,0
814382,rifW9_fmkILKYtaXAHq9_Q,Kally,11,3,1,0
814445,p8cWV5x72JGUlBEm0anX3A,Deena,51,30,3,0
814840,ZSrsCbWM_PZaz-lENzNGgg,Michael,363,516,82,0
815136,lzd1pUgb_41Ck0AGDEphoA,Richard,242,256,47,0
815154,U1nBsopQoMVBt_rnHRrbuw,Amy,61,52,20,0
815469,5dHY9ArCfm8cu57LwykBiA,Imani,14,12,0,0
815592,gF7dlS2ZqvakSIdyjLOw7Q,Maygan,4,2,0,0
815613,wcPEah0Lf_NXJOrMc6_J8Q,Tom,336,269,86,0
815805,2_1b6NHOWLqcFGuSLHIKsA,David,18,6,1,0
815870,IM9KiA4QqoYAAplNM5eRog,Crystal,43,36,5,0
815934,a8IUUoWw5F2GTKJ790ldTw,Larry,1,0,0,0
816175,Me7v0zYV3UOiRmOKmD8JOQ,Amy,1,0,0,0
816220,-kcHDV7J8tz9jVrWLEBlKQ,V Brook,3,0,1,0
816681,Y1xN02_h4-S6v8WAMNuvfA,Josh,67,75,16,0
816750,fyK_QiXMQfNN-h93WHpuBA,Becca,1,4,2,0
816762,r3TzfKOGf5U1bm2NbjTK1Q,Sonia,276,391,120,0
817067,rC3sx7ZHUV7DF1rIU3uDdg,Jacob,2,0,0,0
817112,6z6w3_icPdXcR564DdPZfA,James,6,6,0,0
817227,2ZbKnzXPY_4fGQEahk9TdQ,Ryan,17,6,1,0
817289,7fSww04kso1yK9SKqK947A,Diane,13,2,0,0
817919,7Kq58h1WqJN29gpBxJDfkA,T,147,154,54,0
817968,PCmXhEZOoSSPnYLgijmiVQ,Tanya,378,702,503,0
818397,R3fJimvnQmzgVcKuUaZjOg,Joe,5,4,2,0
818409,PeUNSkq5J7cTNykmyTmTqQ,John,50,49,20,0
818483,05i-zncSrn-ahRU5PizFrQ,Tom,16,32,1,0
818494,urQMToA2wM-GK6kOcEBRIw,Elizabeth,2,0,0,0
818604,cShh00HCzJXReXQ34GOHLg,Carmilia,15,17,6,0
818685,ocqZDhw5ecMZQwy5tbftFQ,Josh,260,564,206,0
818718,vmWuNyhSeqeKsLvRtOnYQQ,Prudence,154,1858,1610,0
818958,K910GwO0Ki6G8Gq_PJChSw,Laura,29,55,9,0
819077,O3_0MJTVccyiRc9_qTalbQ,Raymond,8,10,0,0
819081,bS_XfYBhQThv0tPtRj09ZA,Michelle,9,5,2,0
819869,Ob6QdMDHrz3KZhNcZzYSGA,Sean,6,0,0,0
820008,EIcfYn1B6b_zU2gobcyNUw,Scott,41,66,11,0
820284,P7C1Tpf5T75NDf-znlUBIQ,Nicole,50,33,15,0
820300,uQadMONAWbJSSuerRjw1MQ,Allie,1,1,0,0
820448,yjagZ_DDDeoNcMTHQb81UA,Robert,95,125,19,0
820518,cFEgpw6sldBTkn9XxflTwA,Sean,1,0,0,0
820666,J6fVbxinLrOx1kZVcUJsdQ,Cory,62,49,44,0
820837,XNJ1qca860dHG-FMBbq9Kw,Jacky,29,14,3,0
820892,ycqD8uhLTdG3FAy4zHb2HQ,Daniel,85,52,16,0
821193,I3SjWVcFYLU6o8yiKYZecw,George,1,1,0,0
821356,0YhdqbfTVrvPAo2CwUMFzQ,Brittany,23,24,11,0
821487,EDQKNITbj8ZvcmS2tpagYg,Nicholas,5,2,0,0
821650,7L1r3Q8TQsG3JSJuY7XJjA,Manal,4,2,0,0
821724,jVUVcLZc8IuAldWJCH4qMA,Natalie,192,196,128,0
821908,as31o48BiK5Ds0S_AlHUOA,Michael,9,2,0,0
821928,WOcP5nAq5kornTwpPQMO9w,Matt,24,15,3,0
821980,SKoWjkcddPMI5LEo-L4nIA,Peggy,3,1,1,0
822012,HUsj2sM8kYM_w7WiIIj6AA,Susan,16,30,4,0
822148,0z_5VDoJGPY0km7TUFxpxg,Kim,353,1156,1127,0
822159,F2b-3T-qmotPlqUZ5eXiSQ,Marlo,10,9,5,0
822359,uzTbh4nduxErOcG3jmzgyw,Food Belly,105,116,31,0
822517,0n3SMtl-axCAHj0Iyh5UVw,Meg,4,0,0,0
822519,RDyNueflIU6bRz27Iexhnw,Huan,424,1059,740,0
822625,x7accCzUm_7xo-DtTaXR4Q,Aaron,9,10,0,0
822751,fxc8pjqsuWBIBCHzX4X0Lg,Norman,104,80,22,0
822794,qh696KmyJZonPksZhw7Ggg,Amanda,26,17,8,0
823069,3d_KX_ZYRdX3ldcu3778qQ,Jewel,19,8,4,0
823484,E9fPCP0mqm4S-G18RjYxmA,Jason,120,296,50,0
823640,GUqWP8vuwGaDkMWt5EBtew,Basil,15,10,0,0
823760,vxnIx4b7jFMyEv78CZ1QjA,Megan,13,5,2,0
823939,0BHPTufVi7TZv2oD_hNEOQ,Dana,8,15,5,0
823997,rUKB9cUus-bFnY-PPfSOgg,Brittany,92,79,37,0
824197,_WT1h77h1LzP9L_iMekiUA,Rostik,2,1,0,0
824295,lJPhOt5WsGQIgl4fgbsqDg,Georgina,2,0,0,0
824352,OCZEv_muLH_ZT-SoIX8R_g,Molly,1,0,0,0
824359,70psicdbUb6ClxnL_mQhNQ,Jennifer,11,16,0,0
824455,f1waMsgqj1v8XVpoHmTaVQ,Taylor,1,0,0,0
824459,nzGx1bau6Ib2v5QYhdWIhQ,Alyssa,21,31,4,0
824564,qzjMPTmaZ6o-zNfQEPeALA,May,778,1662,823,0
824743,gKuxGytINHl903qyR3bNzQ,Maronda,678,2331,1834,0
825012,TaCi8M0djCdhl2hP_9v6LA,Sherri,17,21,7,0
825023,Hm_3k45VxKcNuFbbYqHlWQ,Solange,38,14,8,0
825128,pbeLfj0p213QFoINwr48ZA,Nicole,78,70,3,0
825142,UGizeS5GjhQyHKrFkTKguQ,Paul,411,909,455,0
825274,Fr8asJFsv_bvT5rf8AULiw,Amanda,20,25,5,0
825340,muRudfxAITHuJ-N9afRrgQ,Jess,83,55,15,0
825547,wD0NGUQLMoB0tmJsPwcxqw,Lydia,14,4,2,0
825550,IDCKsZWHSZuMUqHtH99RwA,Tena,502,488,165,0
825662,Pduxs1bOFzoUmlIx79hppA,Jay,125,165,60,0
825781,O6rQ72Lvlb12gGzk-PecTw,Krystle,160,208,158,0
825804,nxdJOVgoxsRdZ57l-R7IUQ,Ashok,105,58,16,0
826218,czrjqJBZ_pp2ZBzPdHOgbg,Anne,120,121,54,0
826225,imyZt-lYd4pa83QXCNJWbw,Brett,93,88,32,0
826373,x3AbNHHYTcDCxVxMMytZwA,Laure,26,24,12,0
826528,raGTM5FeIoVZjiXsK-yOfQ,Chris,49,23,6,0
827103,niWRHZNUysFBH-iOFgkHAw,Char,79,51,13,0
827222,1kFSGmjU350-3S83Ef9_1g,Pepita,52,21,13,0
827407,ci1hho9rLeZush2VsQopIw,Aubrey,77,87,48,0
827622,NRwTEVq-pqdEJXBV2Fw5IA,Tyler,27,19,2,0
827667,2bfaSjbXoeysLlvNDcwWKA,Cris,55,33,3,0
827722,W_YCkMLI0nudNNbvFARa-Q,Bron,2,4,0,0
827723,FHX21z016e2bJtyVyg9BXA,Ann,31,20,17,0
827933,pZXaOel2w7ePUf-CBF5CTQ,Gladys,18,5,2,0
828178,X53UgsKCrsZh7DPAFAGiFg,Megan,2,0,0,0
828329,TQLJ8m9cewC_mTrJciygLQ,Jeff,174,310,191,0
828431,cASbPtRFjx2gQevpcdn9jA,Barry,2,0,0,0
828460,WCJibpiUNbFtIRoQoo75Nw,B,257,181,55,0
828585,qB9IHuRUUHVO79sfAlXqew,Christine,29,10,2,0
828609,z4zioRwQ-K1yc9vHwQJwrg,Pam,18,6,0,0
828884,ztl34LHHm0p41mb72s6NbA,Roger,205,115,69,0
829188,tboCvUBx9ZAQLU2FEpZt_A,Fran,126,111,28,0
829314,O8Dp_rolhPkcmhYgBH3rIg,Chris,14,15,1,0
829677,B277I4oEBe0hoT8iEpxxzg,Carmen,2,0,0,0
829801,a_BmkD93GidcN-QNz9cw-w,Alex,6,2,0,0
829832,LsE_BOL5VSRvTvPbFPMuLw,Pam,26,36,11,0
830172,OBLc3lTumq84ctyIic52GQ,Lexi,11,16,4,0
830567,NBhk1qjrjQqyKh6_GWUZ6Q,Jeremy,13,7,1,0
830750,6HImQUO3EJWR16WAeTHAlA,Linda,3,2,0,0
830798,XSlbHSWfPTkgAnL4JT2Org,Nereida,121,148,56,0
830803,S7JBVCw3xNAzAWaJ0xEt2A,Abbie,9,1,1,0
831038,JJ9X6iEYCaQy-0tGZFd-RQ,Michelle,5,10,7,0
831202,xqRy4xMIgSVSr8Jc1pcXUg,Kim,17,26,3,0
831321,DeLc2AL795c6O7lzwCsMFQ,Rachel,10,1,1,0
831595,Xm_Q0iIskdUegnYH4yDSTQ,Jc,6,7,2,0
831797,rt7tdTRK9QtMtLadT-K-Xw,Christopher,10,9,1,0
831995,IsNKi48YU38-r4xmoNfrjA,Jonathan,16,11,10,0
832267,f8qJIIFE-uUQNNX2SvucnA,Brett,5,1,0,0
832294,tbeYMCUG8KSe_peqf6WwoA,Chuck,13,16,4,0
832339,LA4phj2SjvScopfyDnew6A,Oktay,26,43,7,0
832412,ah9xD9bYaj2oTndjxUNFcA,Nami,453,958,491,0
832715,5M9yscCJ1tZZM-uI1shQdg,Kim,10,3,0,0
833510,VyhZA8kSitxY3Xg7lLiSYg,John,761,732,344,0
833517,WBS-sI6PrkjmLmPUr3CN4A,Stephanie,15,9,0,0
833764,JY014sADMSBAb1eBngpAcg,Mary,102,75,44,0
833846,cLEThcnc_HSu_OLeEea32w,Taimur,34,13,1,0
833929,q3IDrbMZMh56yFT1jAIqFw,Dominique,4,1,0,0
834070,4jqgLYpRUJ_6H5Ay6JObdg,Tammy,67,33,12,0
834491,_n5Z_cp01G8v0NW7JPXKww,Michael,49,16,4,0
834579,PNqf2ePe7r1y1JmGjps_cw,Sonya Sharp,18,6,0,0
834686,owTQOfeQtxMPyE1RWgxjzw,Brad,173,84,50,0
834830,nf3ddcA-dQ2Et7yid49n7w,Sinead,4,0,0,0
835039,XxOrlv9jYpq9tDCd0b9nqA,Laura,23,42,18,0
835190,ymHLVY59LZ3dyZhQ5XFohQ,Jason,159,240,86,0
835246,iYG9bfzsYSeap-KZ0JyJLQ,Bruno,10,1,0,0
835413,YmSi_N91fORljjHqcE5jzw,Aaron,20,2,2,0
835436,XLyq5iLiP67yaICQZzEuOA,Rummy,432,970,483,0
835568,bR2AzvOokH61waEslLPC6w,Tammy,61,115,11,0
835643,JheamjmXo6LoOboTJFLjtw,BJ,24,24,8,0
835653,cg6kElvoxb2C2Lzq_bhWlA,Sara,16,6,0,0
835772,a4KbB7SWekdJWaq5bmYGvw,Megan,6,9,1,0
835833,_FS8_R3LS6wL2bKVgMIdrQ,Angela,160,282,31,0
835992,hq9EZWywFmpez3rR6O-VOA,Susan,70,43,11,0
836075,r6NH7ki16rhswMEtu0TjkQ,Ron,126,296,133,0
836131,NicfJT-Exwee5mFrnaF_3g,Danielle,4,5,0,0
836558,Y3noEhHBgs1s65j6YW1J2Q,Anna,47,54,28,0
836656,PDXfCi0T_zSVenD5BLe_mA,Kerri,88,47,8,0
836799,ERo2JIifDUIirLk2Y1NJGA,Joe,69,56,20,0
836818,REXiXpRpzG77BswxHw-OCQ,August,44,32,9,0
836856,OOmGGGeR0wgdGK7SNQU-TA,Rey,132,141,71,0
836862,3uw8jnzDYnusE8aBWXucig,Veruschka,6,1,1,0
836904,k_lclpDeMNmmOZZ3bNktPA,Sue,3,0,0,0
836956,KgfNt_Ekqc-rSj402Eyi2w,Stephanie,2,1,2,0
837090,bEn3lZ4SuLO-L_9OAFAGFg,Kip,49,32,16,0
837557,LIp7p1L1YFcSF0RMSPKomw,Michael,63,76,50,0
837607,_O6fXlXzChaprZyuWIgWQQ,Dawn,34,23,9,0
837696,yLMQFRwC3o7vIkOc2dLcXw,Bobby,6,0,0,0
837783,4oxuSfX1FzSiE94GYwVgBQ,Bob,27,22,1,0
838340,WpDG4PJltaoZjyCEq9e21w,Mark,3,1,0,0
838378,b38UqGUDreGQgjvu9Bd6ag,Mary,74,73,16,0
838398,H1NjxBQc_Vi8nNrrYopDGg,Crystal,22,13,5,0
838883,vlqtOeMuN1TE54wZNA0FGQ,Randy,10,44,8,0
839061,frDoiRWbgsEyJa5ZnTUBrg,Elizabeth,189,311,137,0
839097,y7I9Ts1fV8nBEkkx3lPZ9g,Alandra,8,1,2,0
839099,6qI7oXr2U86JHKc4wwrxVQ,Daniele,4,0,0,0
839151,BjK6TvALMedBuUiGDVBZTA,Stephanie,19,20,7,0
839153,xzgvaZPw50KJ9-FCSwr4GA,Maggie,89,110,34,0
839194,cGy-RKMGDzgpAG4cg1PQvQ,Leigh,4,3,0,0
839402,WtiAX3U81ezYb1nXitZung,Gisela,6,7,3,0
839626,mpS38CQozjwcWPa231SouQ,Joe,61,22,11,0
839787,gqXa_Tr5OpwlSVBGyKUeMA,Bridget,6,4,0,0
840054,-SNCPSuu9yLA1p_X-ay67A,Stella,39,35,10,0
840159,4UGmgXm7i77bYfFLG5hkGg,Naomi,22,44,18,0
840265,4jKfzLpUXwDGgnak2cIUtQ,Sam,17,15,3,0
840411,sEjhXhJnutzrP-qFa8fqPg,Russell,115,79,19,0
840463,0NVGNTsXRPhpZaJ5PX7ulQ,Amber,22,3,0,0
840637,Y7XehUFspCsa3a-LstgYkA,Thomas,6,1,2,0
840664,WGXyH_4_4s9Z11R9nI2FlA,Lauren,9,7,1,0
840702,XU1DfyqGQiB1MJuY43bAiA,Ingrid,23,19,2,0
840914,0XOSMA00vSxB0eNFeQy2Ag,k,35,32,9,0
841170,ZMAZbnWSlKKwxh96A7lMrw,Nick,514,534,210,0
841347,R0iZbI84WKp-Qr-73nK8mA,Terra,37,40,28,0
841504,Xq6lQSTJma1oa0AikZYepg,Audrey,17,8,0,0
841523,8NnRtxNdkI1cbJjrZHN7SQ,Kenley,73,102,31,0
841658,UJaroI0uilmjAVyo11oHDQ,Lauren,34,23,13,0
841667,aIj1_PVGC-91OoZJMIvhNg,Stacy,13,2,0,0
841817,M-tUnVJRREbw83vvnLJovQ,Carol,36,8,0,0
841948,ozdAulyhtNpUQOdExpOaZw,Patrick,16,18,2,0
842018,ckvYZndRCCQMTwY2n5zgBg,Amelia,21,18,9,0
842232,rHTapJ2QJ9ZEBRkXx5en7g,Don,8,8,0,0
842445,GtQa7moQeCSCUpefvlC7LA,J.C.,20,24,7,0
842506,9r_NQAiRu-rE7ns4y-1puw,Lyn,16,23,3,0
842563,_6Ezh0AMnRy459-jZgc7Xg,David,73,68,28,0
842658,yAtnnA0SlUbTzwkGuzXKcA,Tim,27,33,1,0
842816,IFK0XAdx2MDHsL4X99R1Ig,Karla,13,4,0,0
842833,8rCroO6IdF46Q3xp7vgQKQ,Jennie Mae,114,69,16,0
842971,wXHPb1h5PzLRIKTUzhfBPg,Melissa,10,7,4,0
843360,t7JUjz5vrZW9Uz4dRGwOzg,Bill,10,4,3,0
843438,sb_m9l5CYSjD43CUWwoH2A,Bernice,5,4,0,0
843581,CNeILu9az2YG0uh2gY3jUA,Julia,18,36,10,0
843707,mPYSEUhpLDNCBEHZCtve9w,Antonio J,19,16,2,0
843909,hqPfp7NC2ClhDLpsMn2B5A,Maria,20,11,1,0
843934,kBNc5QQ1S3waZRBrRj2xbg,Brian,98,117,37,0
843973,Og-NbMOjl2dPArDF3LOOJA,Javier,14,12,2,0
844049,15ViY6s_yAev3QzUMwuVCg,Colleen,34,18,5,0
844626,SGDPzP_d_SnaylAlaO2ISQ,Lehanna,1,1,0,0
844891,u0WJW7gdYnL2J4J80VBQ_w,Sal Katrina Emma,42,27,6,0
844999,kjhnt7nbzJewcpIBtLhd9w,Nicole,78,65,9,0
845542,TpRxVHo5Y8Dp7N7kL6znPw,Eston,67,22,4,0
845549,s9hiixSkbs0jPLz0mENVJg,Mike,22,18,0,0
845910,qlV8HURcSxl0Es9t_YhgXQ,Kalela,16,10,3,0
845945,bs_cuRElWl1RqpsOoI1UGw,Peter,21,25,3,0
846255,0bgcFWq8CquW4DbV3hRAGw,Magdy,3,2,1,0
846329,O7dgLlRQHubCZx-09ceenA,Jane,3,4,2,0
846509,MRwY750kcyxN-p-rL1DvAA,Stephanie,146,192,117,0
846795,weoR72aqUz2xep94mkAXww,John,211,141,32,0
846890,EncKfaWnL_HXcsiw8CU19Q,Michael,23,6,1,0
846965,1nb0-EmscNFIhrKVCfc3gA,Ashley,8,2,3,0
847367,BWLpNG265UkyuHlLTR_YxA,S,35,28,10,0
847618,Su8cUpOpg-XA8jCx1GwGag,Christopher,10,7,0,0
847965,0si3h1XRoSR9a0UoCW9qeg,Haritha,6,8,0,0
848156,kt-tsTuIStLOzf0AkfutWA,Isabelle,116,174,125,0
848177,eyryT5Lt25tL4zROjHIw4A,Rick,3,0,0,0
848222,ETZgK7N9FQl0JL0a-zN7Uw,Kris,81,132,11,0
848291,QRrd1qfXRCH4LdOzT65L_A,A.P.,20,43,7,0
848400,pCWodjhdxWSrbUa-uCYzXQ,Robyn,45,50,8,0
848444,IYuN4i6GMLWz0RDYJoCt8g,Colleen,5,3,0,0
848603,HwQ3-F4nxiXM48nMZ0VGlg,Scott,23,25,5,0
848678,PtQz7DknZzcpgIb6ghnkXw,Honest,50,85,8,0
848898,nj69c9u3wySc_gCBvxgvBw,Ashton,30,6,2,0
849032,4bSYEyuhTI0T_64HiKYDBg,Peter,30,9,3,0
849346,zSRbsTcEwnyLuZeBQFNHbA,Jennifer,63,94,31,0
849601,11brudmcinGSALo5waHOIw,Jessica,45,65,11,0
849885,SSkUSahuc1nf1eYF3gQAow,Kirk,62,45,12,0
849894,rEUbfIgGDgq90oC04RQWJg,Gene,25,22,2,0
850163,DDN596u6zXikdKmw9Lw4cg,Teresa,169,155,83,0
850174,UBufwLVvfCBiRJuPBrIMCw,Matthew,96,76,36,0
850179,ABOlTcj6Sd12nxg3rqWv8Q,Leilani,69,79,20,0
850234,LxcBAif49v0Vly1hHqE48w,Hector,22,11,4,0
850816,bIc2-v0AOn3S2gZHScOMsg,Kane,12,23,1,0
850822,Bg-o7yCPy1ZRjrS7sbch9A,Stacey,5,6,5,0
851205,wGAM4mO4GlfJkN5rjiibtw,Somer,7,0,0,0
851255,jMoQSGfYGK02DL7jVKg5Hg,Sean,5,6,0,0
851262,Q-OjhGANbNxpJf1s0gO3JA,Bailey,108,87,16,0
851372,jiwIVdaVIEGuuVY_6Ho2sg,Honey,15,20,4,0
851409,byslbCaGqYyHP810060spg,Erica,37,6,1,0
851519,H_9M0Hao-D8ltm6sqsfQLw,Jeff,32,10,0,0
851581,eAECM349tipYJVHA5NL_dA,Amy,14,6,0,0
851736,F8SJSAzd1wVWlnRkyQaF-w,Page,7,39,0,0
851764,wRZjcoyyVnhHvPhKh9utUw,Nichole,7,9,5,0
852160,q4r_0_swhriILtU7bkpqdA,Kesma,155,521,405,0
852162,Dd6g60DfsNOi9nbCkdE0ug,Kiersten,14,14,4,0
852471,zdowWUCO3vw0fr-IPyvyfQ,Leah,16,13,6,0
852773,WrHIZCF1Sc5xr7Y3969mHQ,Jonah,23,24,5,0
852881,I8VKH7Lhs5IvOGYIBYuOFg,Vanessa,34,27,3,0
853008,-A5-wpgS-WR3OmMN1-1eKQ,Stephen,315,176,53,0
853041,8W1XWzBUumBcB3VPtpqoGg,Jeanne,59,23,9,0
853495,E8ZVr_IpmBe8EifW7qNPzA,Edward,167,292,130,0
853676,S2x4WyngJK0Os8Szy9NCYQ,Monica,2,2,1,0
853770,T_q4Uwaxp3kz2qbuEr4_5A,Cassie,15,13,3,0
854045,xqVtgkSi0CgEClx5uCEtnw,Mary,1,0,0,0
854087,iI8Ov_cE8RWqWEX3aEivag,Channyel,19,20,3,0
854279,h5jbzl3vwE3gWqhzeBF2bQ,Tami,2,1,0,0
854806,QrKGvhp9Fv7Qk6PE8LmQ3g,Stephen,10,1,0,0
854916,9GssSTpH8xHEsW6euwDs3A,Brad,4,0,0,0
855144,FC0kRGvHSSBlX5m4TpeJuA,Derek,8,3,0,0
855147,i9Zd5SYa2fmkmZwZaMW4IQ,Keyonkia,1,0,0,0
855444,ebQKkOLde22Tw4A0l1tWuw,Brad,2,0,0,0
855472,rtpfDd8vnDDzm598CnVItw,Jill,32,27,16,0
855478,1VBSSm7eefUV1CKlNV4qUw,Aviva,28,32,5,0
855536,1N0ZQ6BwR_xz8dd7QEzHAg,Christopher,19,9,4,0
855640,fEltk9AP-IOa8A6Zk-7CGA,Melanie,6,6,2,0
855687,GzYztti7WIV-mMco7LnuEg,John,2,0,0,0
855813,jvX_H_0e8lhOxiKymHCwww,Desiree,60,63,26,0
855932,rZFp1RhPD_7omHNou7lX8A,Odalys,16,9,1,0
856435,ZW0a3PbxkK2LGwotpYrdBA,Kimberly,62,67,14,0
856447,gAYxLfy6MWb8zccJKwaNWQ,Josh,156,95,39,0
856613,rzvPdo6l_AZBDqABNsB21Q,Tom,32,11,5,0
856829,s9Jb8ErVJ7vrykkRPrb-5Q,Manuel,645,384,148,0
857150,tktR1ggCTBwD6Cn8j8oH8Q,Jessica,14,13,0,0
857203,JQ65zIfRg4pTVVkR14CZgw,kate,18,11,2,0
857213,UD20Ilblmn3uVqAQCwG1UA,Kim,176,183,44,0
857214,_C0VKELVfcIw4LdL8v23EQ,Matt,69,37,11,0
857292,lxHp8v51lULTJzB4WbU0xg,Angela,2,2,1,0
857433,lJYtxjoDcXQHySkkUT5A3A,Claire,6,3,1,0
857724,806vPglZypfw45f56daw9w,Sarah,9,5,2,0
857745,5dEeRqXwQzYaGv37aC5-oQ,Alex,15,103,98,0
857805,V2Qb9sLRG1Mn1UsvdqYUFw,Sam,11,0,0,0
857940,gIvf6YWfzuwZkbHnBhj_WQ,Christina,24,5,3,0
857977,kJlthzoYU6Ab9lLQrw74Ew,Jason,20,19,1,0
858154,Hb7VuMKHsHYTENjFgtvO8g,K,35,52,7,0
858168,T-Ul7QymjyU3ccdRmVec9Q,Patrick,14,12,0,0
859109,cWJUdC80jRTPH2ZzGdVFKQ,Tom,4,3,0,0
859404,PSKKZ6r6BKupa3NQ-QXZ9A,Rebecca,235,209,45,0
859481,oWK9oxqxQNzECmpCh8qQbA,Taj,100,85,17,0
859667,cdQq691zibRtO9kzos9Rcg,Sara,13,8,3,0
859668,dahLusxTlqQopSsBxrtUFA,Joseph,2,5,0,0
859683,LA5K9IyauMnQ5fWXzyCa6w,Bob,14,19,5,0
859851,xBdr3fzR2wwFimVUvprH0w,Alyse,9,13,12,0
859877,Nbp18Nl0P3mrDCCCPWvj0w,Chris,18,12,4,0
860146,kuYqJNNyIF8Qq2B-xYpvyg,Sara,413,206,114,0
860413,VNfHhBeZxJOsIXdFAmSRQw,Jason,30,25,10,0
860455,hLQ_wui4YhPr6f7dceCTTg,Sara,9,3,0,0
860468,iFNOXpzONL-9JiBO1TQihg,Rachel,42,23,3,0
860473,10GT7xurNOCAcywQrz2wzA,Ken,11,0,0,0
860526,KuMyJJF4V3MaQ-fnxnYq_A,Kristy,7,1,1,0
860547,OZEDknchEtIim0pEceFZTg,Sue,239,484,272,0
860572,iK-PVJJX7tsXgFoTwSNUAQ,Sandra,10,11,1,0
860746,8y4f4u0Q0bHtSoWvQH227A,Michele,216,394,242,0
860750,luT6w6UodDZ_pHaB7gUH2g,Mukul,14,14,4,0
